user_seed,topCategory,topCategoryDomain,topCategoryChangeCount,topCategoryDomainDrift,recommendedMajorsStable,recommendedMajorsStableRank1,emptyCount,run1_topCategory,run2_topCategory,run3_topCategory,run4_topCategory,run5_topCategory,run6_topCategory,run7_topCategory,run8_topCategory,run9_topCategory,run10_topCategory,run1_recommended,run2_recommended,run3_recommended,run4_recommended,run5_recommended,run6_recommended,run7_recommended,run8_recommended,run9_recommended,run10_recommended,run1_possible,run2_possible,run3_possible,run4_possible,run5_possible,run6_possible,run7_possible,run8_possible,run9_possible,run10_possible,run1_cautious,run2_cautious,run3_cautious,run4_cautious,run5_cautious,run6_cautious,run7_cautious,run8_cautious,run9_cautious,run10_cautious,fsVariance_humanities,fsVariance_social_science,fsVariance_business,fsVariance_stem,fsVariance_life_health,fsVariance_art_creative,fsStddev_humanities,fsStddev_social_science,fsStddev_business,fsStddev_stem,fsStddev_life_health,fsStddev_art_creative,fsNorm_humanities,fsNorm_social_science,fsNorm_business,fsNorm_stem,fsNorm_life_health,fsNorm_art_creative
8099,工商管理类,business,0,0,TRUE,TRUE,0,"工商管理类","工商管理类","工商管理类","工商管理类","工商管理类","工商管理类","工商管理类","工商管理类","工商管理类","工商管理类","business-administration","business-administration","business-administration","business-administration","business-administration","business-administration","business-administration","business-administration","business-administration","business-administration","accounting|law-class|financial-management","accounting|law-class|financial-management","accounting|law-class|financial-management","accounting|law-class|financial-management","accounting|law-class|financial-management","accounting|law-class|financial-management","accounting|law-class|financial-management","accounting|law-class|financial-management","accounting|law-class|financial-management","accounting|law-class|financial-management","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,100,82,71,24,65
8100,会计学,business,0,0,TRUE,TRUE,0,"会计学","会计学","会计学","会计学","会计学","会计学","会计学","会计学","会计学","会计学","accounting|economics-class","accounting|economics-class","accounting|economics-class","accounting|economics-class","accounting|economics-class","accounting|economics-class","accounting|economics-class","accounting|economics-class","accounting|economics-class","accounting|economics-class","financial-management|finance|business-administration|auditing","financial-management|finance|business-administration|auditing","financial-management|finance|business-administration|auditing","financial-management|finance|business-administration|auditing","financial-management|finance|business-administration|auditing","financial-management|finance|business-administration|auditing","financial-management|finance|business-administration|auditing","financial-management|finance|business-administration|auditing","financial-management|finance|business-administration|auditing","financial-management|finance|business-administration|auditing","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,29,17,100,71,50,0
8101,历史学类,humanities,0,0,TRUE,TRUE,0,"历史学类","历史学类","历史学类","历史学类","历史学类","历史学类","历史学类","历史学类","历史学类","历史学类","history-class","history-class","history-class","history-class","history-class","history-class","history-class","history-class","history-class","history-class","philosophy-class|chinese-literature|mechanical","philosophy-class|chinese-literature|mechanical","philosophy-class|chinese-literature|mechanical","philosophy-class|chinese-literature|mechanical","philosophy-class|chinese-literature|mechanical","philosophy-class|chinese-literature|mechanical","philosophy-class|chinese-literature|mechanical","philosophy-class|chinese-literature|mechanical","philosophy-class|chinese-literature|mechanical","philosophy-class|chinese-literature|mechanical","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,88,35,47,100,0,6
8102,美术学类,art_creative,0,0,TRUE,TRUE,0,"美术学类","美术学类","美术学类","美术学类","美术学类","美术学类","美术学类","美术学类","美术学类","美术学类","fine-arts","fine-arts","fine-arts","fine-arts","fine-arts","fine-arts","fine-arts","fine-arts","fine-arts","fine-arts","music-dance|philosophy-class|chinese-literature","music-dance|philosophy-class|chinese-literature","music-dance|philosophy-class|chinese-literature","music-dance|philosophy-class|chinese-literature","music-dance|philosophy-class|chinese-literature","music-dance|philosophy-class|chinese-literature","music-dance|philosophy-class|chinese-literature","music-dance|philosophy-class|chinese-literature","music-dance|philosophy-class|chinese-literature","music-dance|philosophy-class|chinese-literature","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,89,44,0,67,89,100
8103,工商管理类,business,0,0,TRUE,TRUE,0,"工商管理类","工商管理类","工商管理类","工商管理类","工商管理类","工商管理类","工商管理类","工商管理类","工商管理类","工商管理类","business-administration","business-administration","business-administration","business-administration","business-administration","business-administration","business-administration","business-administration","business-administration","business-administration","economics-class|accounting|financial-management","economics-class|accounting|financial-management","economics-class|accounting|financial-management","economics-class|accounting|financial-management","economics-class|accounting|financial-management","economics-class|accounting|financial-management","economics-class|accounting|financial-management","economics-class|accounting|financial-management","economics-class|accounting|financial-management","economics-class|accounting|financial-management","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,67,58,100,50,0,58
8104,中国语言文学类,humanities,0,0,TRUE,TRUE,0,"中国语言文学类","中国语言文学类","中国语言文学类","中国语言文学类","中国语言文学类","中国语言文学类","中国语言文学类","中国语言文学类","中国语言文学类","中国语言文学类","chinese-literature","chinese-literature","chinese-literature","chinese-literature","chinese-literature","chinese-literature","chinese-literature","chinese-literature","chinese-literature","chinese-literature","fine-arts|music-dance|design","fine-arts|music-dance|design","fine-arts|music-dance|design","fine-arts|music-dance|design","fine-arts|music-dance|design","fine-arts|music-dance|design","fine-arts|music-dance|design","fine-arts|music-dance|design","fine-arts|music-dance|design","fine-arts|music-dance|design","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,100,0,22,100,44,78
8105,教育学类,social_science,0,0,TRUE,TRUE,0,"教育学类","教育学类","教育学类","教育学类","教育学类","教育学类","教育学类","教育学类","教育学类","教育学类","education","education","education","education","education","education","education","education","education","education","economics-class|business-administration|accounting","economics-class|business-administration|accounting","economics-class|business-administration|accounting","economics-class|business-administration|accounting","economics-class|business-administration|accounting","economics-class|business-administration|accounting","economics-class|business-administration|accounting","economics-class|business-administration|accounting","economics-class|business-administration|accounting","economics-class|business-administration|accounting","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,100,69,13,13,69
8106,设计学类,art_creative,0,0,TRUE,TRUE,0,"设计学类","设计学类","设计学类","设计学类","设计学类","设计学类","设计学类","设计学类","设计学类","设计学类","design","design","design","design","design","design","design","design","design","design","fine-arts|music-dance|economics-class","fine-arts|music-dance|economics-class","fine-arts|music-dance|economics-class","fine-arts|music-dance|economics-class","fine-arts|music-dance|economics-class","fine-arts|music-dance|economics-class","fine-arts|music-dance|economics-class","fine-arts|music-dance|economics-class","fine-arts|music-dance|economics-class","fine-arts|music-dance|economics-class","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,20,100,90,10,100
8107,教育学类,social_science,0,0,TRUE,TRUE,0,"教育学类","教育学类","教育学类","教育学类","教育学类","教育学类","教育学类","教育学类","教育学类","教育学类","education","education","education","education","education","education","education","education","education","education","economics-class|business-administration|law-class|public-administration","economics-class|business-administration|law-class|public-administration","economics-class|business-administration|law-class|public-administration","economics-class|business-administration|law-class|public-administration","economics-class|business-administration|law-class|public-administration","economics-class|business-administration|law-class|public-administration","economics-class|business-administration|law-class|public-administration","economics-class|business-administration|law-class|public-administration","economics-class|business-administration|law-class|public-administration","economics-class|business-administration|law-class|public-administration","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,10,100,40,40,0,60
8108,哲学类,humanities,0,0,TRUE,TRUE,0,"哲学类","哲学类","哲学类","哲学类","哲学类","哲学类","哲学类","哲学类","哲学类","哲学类","philosophy-class","philosophy-class","philosophy-class","philosophy-class","philosophy-class","philosophy-class","philosophy-class","philosophy-class","philosophy-class","philosophy-class","history-class|chinese-literature|foreign-languages|law-class","history-class|chinese-literature|foreign-languages|law-class","history-class|chinese-literature|foreign-languages|law-class","history-class|chinese-literature|foreign-languages|law-class","history-class|chinese-literature|foreign-languages|law-class","history-class|chinese-literature|foreign-languages|law-class","history-class|chinese-literature|foreign-languages|law-class","history-class|chinese-literature|foreign-languages|law-class","history-class|chinese-literature|foreign-languages|law-class","history-class|chinese-literature|foreign-languages|law-class","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,100,55,20,55,15,0
8109,工商管理类,business,0,0,TRUE,TRUE,0,"工商管理类","工商管理类","工商管理类","工商管理类","工商管理类","工商管理类","工商管理类","工商管理类","工商管理类","工商管理类","business-administration","business-administration","business-administration","business-administration","business-administration","business-administration","business-administration","business-administration","business-administration","business-administration","history-class|philosophy-class|law-class","history-class|philosophy-class|law-class","history-class|philosophy-class|law-class","history-class|philosophy-class|law-class","history-class|philosophy-class|law-class","history-class|philosophy-class|law-class","history-class|philosophy-class|law-class","history-class|philosophy-class|law-class","history-class|philosophy-class|law-class","history-class|philosophy-class|law-class","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,100,25,88,38,25,0
8110,教育学类,social_science,0,0,TRUE,TRUE,0,"教育学类","教育学类","教育学类","教育学类","教育学类","教育学类","教育学类","教育学类","教育学类","教育学类","education","education","education","education","education","education","education","education","education","education","law-class|public-administration|business-administration|drama-film","law-class|public-administration|business-administration|drama-film","law-class|public-administration|business-administration|drama-film","law-class|public-administration|business-administration|drama-film","law-class|public-administration|business-administration|drama-film","law-class|public-administration|business-administration|drama-film","law-class|public-administration|business-administration|drama-film","law-class|public-administration|business-administration|drama-film","law-class|public-administration|business-administration|drama-film","law-class|public-administration|business-administration|drama-film","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,20,100,80,0,20,67
8111,机械类,stem,0,0,TRUE,TRUE,0,"机械类","机械类","机械类","机械类","机械类","机械类","机械类","机械类","机械类","机械类","mechanical|civil-engineering","mechanical|civil-engineering","mechanical|civil-engineering","mechanical|civil-engineering","mechanical|civil-engineering","mechanical|civil-engineering","mechanical|civil-engineering","mechanical|civil-engineering","mechanical|civil-engineering","mechanical|civil-engineering","design|electronic-information|electrical|energy-power","design|electronic-information|electrical|energy-power","design|electronic-information|electrical|energy-power","design|electronic-information|electrical|energy-power","design|electronic-information|electrical|energy-power","design|electronic-information|electrical|energy-power","design|electronic-information|electrical|energy-power","design|electronic-information|electrical|energy-power","design|electronic-information|electrical|energy-power","design|electronic-information|electrical|energy-power","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,35,54,100,0,15
8112,美术学类,art_creative,0,0,TRUE,TRUE,0,"美术学类","美术学类","美术学类","美术学类","美术学类","美术学类","美术学类","美术学类","美术学类","美术学类","fine-arts","fine-arts","fine-arts","fine-arts","fine-arts","fine-arts","fine-arts","fine-arts","fine-arts","fine-arts","music-dance|education|business-administration","music-dance|education|business-administration","music-dance|education|business-administration","music-dance|education|business-administration","music-dance|education|business-administration","music-dance|education|business-administration","music-dance|education|business-administration","music-dance|education|business-administration","music-dance|education|business-administration","music-dance|education|business-administration","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,93,71,43,43,100
8113,美术学类,art_creative,0,0,TRUE,TRUE,0,"美术学类","美术学类","美术学类","美术学类","美术学类","美术学类","美术学类","美术学类","美术学类","美术学类","fine-arts|music-dance","fine-arts|music-dance","fine-arts|music-dance","fine-arts|music-dance","fine-arts|music-dance","fine-arts|music-dance","fine-arts|music-dance","fine-arts|music-dance","fine-arts|music-dance","fine-arts|music-dance","accounting|business-administration|financial-management|finance","accounting|business-administration|financial-management|finance","accounting|business-administration|financial-management|finance","accounting|business-administration|financial-management|finance","accounting|business-administration|financial-management|finance","accounting|business-administration|financial-management|finance","accounting|business-administration|financial-management|finance","accounting|business-administration|financial-management|finance","accounting|business-administration|financial-management|finance","accounting|business-administration|financial-management|finance","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,63,100,31,13,88
8114,教育学类,social_science,0,0,TRUE,TRUE,0,"教育学类","教育学类","教育学类","教育学类","教育学类","教育学类","教育学类","教育学类","教育学类","教育学类","education","education","education","education","education","education","education","education","education","education","chinese-literature|philosophy-class|foreign-languages","chinese-literature|philosophy-class|foreign-languages","chinese-literature|philosophy-class|foreign-languages","chinese-literature|philosophy-class|foreign-languages","chinese-literature|philosophy-class|foreign-languages","chinese-literature|philosophy-class|foreign-languages","chinese-literature|philosophy-class|foreign-languages","chinese-literature|philosophy-class|foreign-languages","chinese-literature|philosophy-class|foreign-languages","chinese-literature|philosophy-class|foreign-languages","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,100,73,53,73,0,67
8115,经济学类,business,0,0,TRUE,TRUE,0,"经济学类","经济学类","经济学类","经济学类","经济学类","经济学类","经济学类","经济学类","经济学类","经济学类","economics-class","economics-class","economics-class","economics-class","economics-class","economics-class","economics-class","economics-class","economics-class","economics-class","business-administration|accounting|statistics|financial-management","business-administration|accounting|statistics|financial-management","business-administration|accounting|statistics|financial-management","business-administration|accounting|statistics|financial-management","business-administration|accounting|statistics|financial-management","business-administration|accounting|statistics|financial-management","business-administration|accounting|statistics|financial-management","business-administration|accounting|statistics|financial-management","business-administration|accounting|statistics|financial-management","business-administration|accounting|statistics|financial-management","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,92,50,83,100,0,92
8116,美术学类,art_creative,0,0,TRUE,TRUE,0,"美术学类","美术学类","美术学类","美术学类","美术学类","美术学类","美术学类","美术学类","美术学类","美术学类","fine-arts","fine-arts","fine-arts","fine-arts","fine-arts","fine-arts","fine-arts","fine-arts","fine-arts","fine-arts","music-dance|drama-film|design","music-dance|drama-film|design","music-dance|drama-film|design","music-dance|drama-film|design","music-dance|drama-film|design","music-dance|drama-film|design","music-dance|drama-film|design","music-dance|drama-film|design","music-dance|drama-film|design","music-dance|drama-film|design","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,23,54,31,15,100
8117,美术学类,art_creative,0,0,TRUE,TRUE,0,"美术学类","美术学类","美术学类","美术学类","美术学类","美术学类","美术学类","美术学类","美术学类","美术学类","fine-arts","fine-arts","fine-arts","fine-arts","fine-arts","fine-arts","fine-arts","fine-arts","fine-arts","fine-arts","music-dance|drama-film|education","music-dance|drama-film|education","music-dance|drama-film|education","music-dance|drama-film|education","music-dance|drama-film|education","music-dance|drama-film|education","music-dance|drama-film|education","music-dance|drama-film|education","music-dance|drama-film|education","music-dance|drama-film|education","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,42,83,17,0,8,100
8118,经济学类,business,0,0,TRUE,TRUE,0,"经济学类","经济学类","经济学类","经济学类","经济学类","经济学类","经济学类","经济学类","经济学类","经济学类","economics-class|accounting","economics-class|accounting","economics-class|accounting","economics-class|accounting","economics-class|accounting","economics-class|accounting","economics-class|accounting","economics-class|accounting","economics-class|accounting","economics-class|accounting","business-administration|financial-management|finance|education","business-administration|financial-management|finance|education","business-administration|financial-management|finance|education","business-administration|financial-management|finance|education","business-administration|financial-management|finance|education","business-administration|financial-management|finance|education","business-administration|financial-management|finance|education","business-administration|financial-management|finance|education","business-administration|financial-management|finance|education","business-administration|financial-management|finance|education","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,100,94,53,47,24
8119,教育学类,social_science,0,0,TRUE,TRUE,0,"教育学类","教育学类","教育学类","教育学类","教育学类","教育学类","教育学类","教育学类","教育学类","教育学类","education","education","education","education","education","education","education","education","education","education","business-administration|economics-class|public-administration","business-administration|economics-class|public-administration","business-administration|economics-class|public-administration","business-administration|economics-class|public-administration","business-administration|economics-class|public-administration","business-administration|economics-class|public-administration","business-administration|economics-class|public-administration","business-administration|economics-class|public-administration","business-administration|economics-class|public-administration","business-administration|economics-class|public-administration","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,63,94,100,38,0,63
8120,哲学类,humanities,0,0,TRUE,TRUE,0,"哲学类","哲学类","哲学类","哲学类","哲学类","哲学类","哲学类","哲学类","哲学类","哲学类","philosophy-class","philosophy-class","philosophy-class","philosophy-class","philosophy-class","philosophy-class","philosophy-class","philosophy-class","philosophy-class","philosophy-class","history-class|chinese-literature|foreign-languages|economics-class","history-class|chinese-literature|foreign-languages|economics-class","history-class|chinese-literature|foreign-languages|economics-class","history-class|chinese-literature|foreign-languages|economics-class","history-class|chinese-literature|foreign-languages|economics-class","history-class|chinese-literature|foreign-languages|economics-class","history-class|chinese-literature|foreign-languages|economics-class","history-class|chinese-literature|foreign-languages|economics-class","history-class|chinese-literature|foreign-languages|economics-class","history-class|chinese-literature|foreign-languages|economics-class","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,100,50,79,71,0,7
8121,美术学类,art_creative,0,0,TRUE,TRUE,0,"美术学类","美术学类","美术学类","美术学类","美术学类","美术学类","美术学类","美术学类","美术学类","美术学类","fine-arts","fine-arts","fine-arts","fine-arts","fine-arts","fine-arts","fine-arts","fine-arts","fine-arts","fine-arts","music-dance|drama-film|design","music-dance|drama-film|design","music-dance|drama-film|design","music-dance|drama-film|design","music-dance|drama-film|design","music-dance|drama-film|design","music-dance|drama-film|design","music-dance|drama-film|design","music-dance|drama-film|design","music-dance|drama-film|design","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,89,11,100
8122,工商管理类,business,0,0,TRUE,TRUE,0,"工商管理类","工商管理类","工商管理类","工商管理类","工商管理类","工商管理类","工商管理类","工商管理类","工商管理类","工商管理类","business-administration","business-administration","business-administration","business-administration","business-administration","business-administration","business-administration","business-administration","business-administration","business-administration","education|economics-class|philosophy-class","education|economics-class|philosophy-class","education|economics-class|philosophy-class","education|economics-class|philosophy-class","education|economics-class|philosophy-class","education|economics-class|philosophy-class","education|economics-class|philosophy-class","education|economics-class|philosophy-class","education|economics-class|philosophy-class","education|economics-class|philosophy-class","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,86,71,100,64,0,57
8123,经济学类,business,0,0,TRUE,TRUE,0,"经济学类","经济学类","经济学类","经济学类","经济学类","经济学类","经济学类","经济学类","经济学类","经济学类","economics-class","economics-class","economics-class","economics-class","economics-class","economics-class","economics-class","economics-class","economics-class","economics-class","accounting|business-administration|financial-management","accounting|business-administration|financial-management","accounting|business-administration|financial-management","accounting|business-administration|financial-management","accounting|business-administration|financial-management","accounting|business-administration|financial-management","accounting|business-administration|financial-management","accounting|business-administration|financial-management","accounting|business-administration|financial-management","accounting|business-administration|financial-management","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,33,100,60,7,13
8124,美术学类,art_creative,0,0,TRUE,TRUE,0,"美术学类","美术学类","美术学类","美术学类","美术学类","美术学类","美术学类","美术学类","美术学类","美术学类","fine-arts|music-dance","fine-arts|music-dance","fine-arts|music-dance","fine-arts|music-dance","fine-arts|music-dance","fine-arts|music-dance","fine-arts|music-dance","fine-arts|music-dance","fine-arts|music-dance","fine-arts|music-dance","drama-film|economics-class|design|education","drama-film|economics-class|design|education","drama-film|economics-class|design|education","drama-film|economics-class|design|education","drama-film|economics-class|design|education","drama-film|economics-class|design|education","drama-film|economics-class|design|education","drama-film|economics-class|design|education","drama-film|economics-class|design|education","drama-film|economics-class|design|education","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,14,79,100,71,0,100
8125,机械类,stem,0,0,TRUE,TRUE,0,"机械类","机械类","机械类","机械类","机械类","机械类","机械类","机械类","机械类","机械类","mechanical|electronic-information|computer-science|electrical|energy-power","mechanical|electronic-information|computer-science|electrical|energy-power","mechanical|electronic-information|computer-science|electrical|energy-power","mechanical|electronic-information|computer-science|electrical|energy-power","mechanical|electronic-information|computer-science|electrical|energy-power","mechanical|electronic-information|computer-science|electrical|energy-power","mechanical|electronic-information|computer-science|electrical|energy-power","mechanical|electronic-information|computer-science|electrical|energy-power","mechanical|electronic-information|computer-science|electrical|energy-power","mechanical|electronic-information|computer-science|electrical|energy-power","civil-engineering|automation|design|transportation","civil-engineering|automation|design|transportation","civil-engineering|automation|design|transportation","civil-engineering|automation|design|transportation","civil-engineering|automation|design|transportation","civil-engineering|automation|design|transportation","civil-engineering|automation|design|transportation","civil-engineering|automation|design|transportation","civil-engineering|automation|design|transportation","civil-engineering|automation|design|transportation","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,42,23,16,100,0,26
8126,美术学类,art_creative,0,0,TRUE,TRUE,0,"美术学类","美术学类","美术学类","美术学类","美术学类","美术学类","美术学类","美术学类","美术学类","美术学类","fine-arts","fine-arts","fine-arts","fine-arts","fine-arts","fine-arts","fine-arts","fine-arts","fine-arts","fine-arts","music-dance|design|drama-film","music-dance|design|drama-film","music-dance|design|drama-film","music-dance|design|drama-film","music-dance|design|drama-film","music-dance|design|drama-film","music-dance|design|drama-film","music-dance|design|drama-film","music-dance|design|drama-film","music-dance|design|drama-film","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,46,0,13,38,50,100
8127,哲学类,humanities,0,0,TRUE,TRUE,0,"哲学类","哲学类","哲学类","哲学类","哲学类","哲学类","哲学类","哲学类","哲学类","哲学类","philosophy-class","philosophy-class","philosophy-class","philosophy-class","philosophy-class","philosophy-class","philosophy-class","philosophy-class","philosophy-class","philosophy-class","chinese-literature|foreign-languages|history-class|education","chinese-literature|foreign-languages|history-class|education","chinese-literature|foreign-languages|history-class|education","chinese-literature|foreign-languages|history-class|education","chinese-literature|foreign-languages|history-class|education","chinese-literature|foreign-languages|history-class|education","chinese-literature|foreign-languages|history-class|education","chinese-literature|foreign-languages|history-class|education","chinese-literature|foreign-languages|history-class|education","chinese-literature|foreign-languages|history-class|education","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,100,41,18,35,0,6
8128,哲学类,humanities,0,0,TRUE,TRUE,0,"哲学类","哲学类","哲学类","哲学类","哲学类","哲学类","哲学类","哲学类","哲学类","哲学类","philosophy-class","philosophy-class","philosophy-class","philosophy-class","philosophy-class","philosophy-class","philosophy-class","philosophy-class","philosophy-class","philosophy-class","chinese-literature|economics-class|history-class","chinese-literature|economics-class|history-class","chinese-literature|economics-class|history-class","chinese-literature|economics-class|history-class","chinese-literature|economics-class|history-class","chinese-literature|economics-class|history-class","chinese-literature|economics-class|history-class","chinese-literature|economics-class|history-class","chinese-literature|economics-class|history-class","chinese-literature|economics-class|history-class","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,100,0,58,83,17,42
8129,教育学类,social_science,0,0,TRUE,TRUE,0,"教育学类","教育学类","教育学类","教育学类","教育学类","教育学类","教育学类","教育学类","教育学类","教育学类","education","education","education","education","education","education","education","education","education","education","law-class|drama-film","law-class|drama-film","law-class|drama-film","law-class|drama-film","law-class|drama-film","law-class|drama-film","law-class|drama-film","law-class|drama-film","law-class|drama-film","law-class|drama-film","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,19,100,19,0,69,56
8130,经济学类,business,0,0,TRUE,TRUE,0,"经济学类","经济学类","经济学类","经济学类","经济学类","经济学类","经济学类","经济学类","经济学类","经济学类","economics-class","economics-class","economics-class","economics-class","economics-class","economics-class","economics-class","economics-class","economics-class","economics-class","accounting|financial-management|finance","accounting|financial-management|finance","accounting|financial-management|finance","accounting|financial-management|finance","accounting|financial-management|finance","accounting|financial-management|finance","accounting|financial-management|finance","accounting|financial-management|finance","accounting|financial-management|finance","accounting|financial-management|finance","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,45,0,36,91,100,27
8131,工商管理类,business,0,0,TRUE,TRUE,0,"工商管理类","工商管理类","工商管理类","工商管理类","工商管理类","工商管理类","工商管理类","工商管理类","工商管理类","工商管理类","business-administration|accounting","business-administration|accounting","business-administration|accounting","business-administration|accounting","business-administration|accounting","business-administration|accounting","business-administration|accounting","business-administration|accounting","business-administration|accounting","business-administration|accounting","economics-class|financial-management|finance|law-class","economics-class|financial-management|finance|law-class","economics-class|financial-management|finance|law-class","economics-class|financial-management|finance|law-class","economics-class|financial-management|finance|law-class","economics-class|financial-management|finance|law-class","economics-class|financial-management|finance|law-class","economics-class|financial-management|finance|law-class","economics-class|financial-management|finance|law-class","economics-class|financial-management|finance|law-class","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,24,100,86,71,0,0
8132,教育学类,social_science,0,0,TRUE,TRUE,0,"教育学类","教育学类","教育学类","教育学类","教育学类","教育学类","教育学类","教育学类","教育学类","教育学类","education","education","education","education","education","education","education","education","education","education","foreign-languages|philosophy-class|chinese-literature|law-class","foreign-languages|philosophy-class|chinese-literature|law-class","foreign-languages|philosophy-class|chinese-literature|law-class","foreign-languages|philosophy-class|chinese-literature|law-class","foreign-languages|philosophy-class|chinese-literature|law-class","foreign-languages|philosophy-class|chinese-literature|law-class","foreign-languages|philosophy-class|chinese-literature|law-class","foreign-languages|philosophy-class|chinese-literature|law-class","foreign-languages|philosophy-class|chinese-literature|law-class","foreign-languages|philosophy-class|chinese-literature|law-class","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,100,92,75,50,58,0
8133,教育学类,social_science,0,0,TRUE,TRUE,0,"教育学类","教育学类","教育学类","教育学类","教育学类","教育学类","教育学类","教育学类","教育学类","教育学类","education","education","education","education","education","education","education","education","education","education","philosophy-class|law-class|chinese-literature","philosophy-class|law-class|chinese-literature","philosophy-class|law-class|chinese-literature","philosophy-class|law-class|chinese-literature","philosophy-class|law-class|chinese-literature","philosophy-class|law-class|chinese-literature","philosophy-class|law-class|chinese-literature","philosophy-class|law-class|chinese-literature","philosophy-class|law-class|chinese-literature","philosophy-class|law-class|chinese-literature","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,100,100,56,89,33,0
8134,中国语言文学类,humanities,0,0,TRUE,TRUE,0,"中国语言文学类","中国语言文学类","中国语言文学类","中国语言文学类","中国语言文学类","中国语言文学类","中国语言文学类","中国语言文学类","中国语言文学类","中国语言文学类","chinese-literature","chinese-literature","chinese-literature","chinese-literature","chinese-literature","chinese-literature","chinese-literature","chinese-literature","chinese-literature","chinese-literature","philosophy-class|history-class|economics-class","philosophy-class|history-class|economics-class","philosophy-class|history-class|economics-class","philosophy-class|history-class|economics-class","philosophy-class|history-class|economics-class","philosophy-class|history-class|economics-class","philosophy-class|history-class|economics-class","philosophy-class|history-class|economics-class","philosophy-class|history-class|economics-class","philosophy-class|history-class|economics-class","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,67,0,67,100,92,33
8135,教育学类,social_science,0,0,TRUE,TRUE,0,"教育学类","教育学类","教育学类","教育学类","教育学类","教育学类","教育学类","教育学类","教育学类","教育学类","education","education","education","education","education","education","education","education","education","education","law-class|business-administration|foreign-languages","law-class|business-administration|foreign-languages","law-class|business-administration|foreign-languages","law-class|business-administration|foreign-languages","law-class|business-administration|foreign-languages","law-class|business-administration|foreign-languages","law-class|business-administration|foreign-languages","law-class|business-administration|foreign-languages","law-class|business-administration|foreign-languages","law-class|business-administration|foreign-languages","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,58,100,74,100,47,0
8136,设计学类,art_creative,0,0,TRUE,TRUE,0,"设计学类","设计学类","设计学类","设计学类","设计学类","设计学类","设计学类","设计学类","设计学类","设计学类","design","design","design","design","design","design","design","design","design","design","computer-science|electronic-information|statistics","computer-science|electronic-information|statistics","computer-science|electronic-information|statistics","computer-science|electronic-information|statistics","computer-science|electronic-information|statistics","computer-science|electronic-information|statistics","computer-science|electronic-information|statistics","computer-science|electronic-information|statistics","computer-science|electronic-information|statistics","computer-science|electronic-information|statistics","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,20,7,47,100,0,7
